properties{
  x = 0,
  y = 0,
  width = 240,
  height = 176,
  min_layer = 0,
  max_layer = 2,
  tileset = "donjon",
}

tile{
  layer = 0,
  x = 0,
  y = 16,
  width = 240,
  height = 144,
  pattern = "15",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 16,
  height = 16,
  pattern = "1",
}

tile{
  layer = 0,
  x = 0,
  y = 16,
  width = 16,
  height = 32,
  pattern = "5",
}

tile{
  layer = 0,
  x = 0,
  y = 48,
  width = 16,
  height = 16,
  pattern = "47",
}

tile{
  layer = 0,
  x = 0,
  y = 64,
  width = 16,
  height = 16,
  pattern = "9",
}

tile{
  layer = 0,
  x = 0,
  y = 96,
  width = 16,
  height = 16,
  pattern = "11",
}

tile{
  layer = 0,
  x = 0,
  y = 112,
  width = 16,
  height = 16,
  pattern = "47",
}

tile{
  layer = 0,
  x = 0,
  y = 128,
  width = 16,
  height = 32,
  pattern = "5",
}

tile{
  layer = 0,
  x = 0,
  y = 160,
  width = 16,
  height = 16,
  pattern = "3",
}

tile{
  layer = 0,
  x = 16,
  y = 160,
  width = 32,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 64,
  y = 160,
  width = 32,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 48,
  y = 160,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 96,
  y = 152,
  width = 16,
  height = 24,
  pattern = "53",
}

tile{
  layer = 0,
  x = 128,
  y = 152,
  width = 16,
  height = 24,
  pattern = "53",
}

tile{
  layer = 0,
  x = 104,
  y = 136,
  width = 16,
  height = 16,
  pattern = "49",
}

tile{
  layer = 0,
  x = 120,
  y = 136,
  width = 16,
  height = 16,
  pattern = "51",
}

tile{
  layer = 0,
  x = 112,
  y = 144,
  width = 16,
  height = 32,
  pattern = "50",
}

tile{
  layer = 0,
  x = 96,
  y = 128,
  width = 8,
  height = 24,
  pattern = "52",
}

tile{
  layer = 0,
  x = 104,
  y = 128,
  width = 32,
  height = 8,
  pattern = "52",
}

tile{
  layer = 0,
  x = 136,
  y = 128,
  width = 8,
  height = 24,
  pattern = "52",
}

tile{
  layer = 0,
  x = 144,
  y = 160,
  width = 32,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 176,
  y = 160,
  width = 16,
  height = 16,
  pattern = "42",
}

tile{
  layer = 0,
  x = 192,
  y = 160,
  width = 32,
  height = 16,
  pattern = "6",
}

tile{
  layer = 0,
  x = 224,
  y = 160,
  width = 16,
  height = 16,
  pattern = "4",
}

tile{
  layer = 0,
  x = 224,
  y = 128,
  width = 16,
  height = 32,
  pattern = "7",
}

tile{
  layer = 0,
  x = 224,
  y = 112,
  width = 16,
  height = 16,
  pattern = "48",
}

tile{
  layer = 0,
  x = 224,
  y = 96,
  width = 16,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 224,
  y = 64,
  width = 16,
  height = 16,
  pattern = "7",
}

tile{
  layer = 0,
  x = 224,
  y = 48,
  width = 16,
  height = 16,
  pattern = "48",
}

tile{
  layer = 0,
  x = 224,
  y = 16,
  width = 16,
  height = 32,
  pattern = "7",
}

tile{
  layer = 0,
  x = 224,
  y = 0,
  width = 16,
  height = 16,
  pattern = "2",
}

tile{
  layer = 0,
  x = 16,
  y = 0,
  width = 32,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 192,
  y = 0,
  width = 32,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 48,
  y = 0,
  width = 16,
  height = 16,
  pattern = "43",
}

tile{
  layer = 0,
  x = 176,
  y = 0,
  width = 16,
  height = 16,
  pattern = "43",
}

tile{
  layer = 0,
  x = 64,
  y = 0,
  width = 112,
  height = 16,
  pattern = "8",
}

tile{
  layer = 0,
  x = 16,
  y = 16,
  width = 48,
  height = 16,
  pattern = "28",
}

tile{
  layer = 0,
  x = 16,
  y = 32,
  width = 16,
  height = 16,
  pattern = "28",
}

tile{
  layer = 0,
  x = 16,
  y = 144,
  width = 48,
  height = 16,
  pattern = "28",
}

tile{
  layer = 0,
  x = 176,
  y = 144,
  width = 48,
  height = 16,
  pattern = "28",
}

tile{
  layer = 0,
  x = 176,
  y = 16,
  width = 48,
  height = 16,
  pattern = "28",
}

tile{
  layer = 0,
  x = 208,
  y = 32,
  width = 16,
  height = 16,
  pattern = "28",
}

tile{
  layer = 0,
  x = 208,
  y = 128,
  width = 16,
  height = 16,
  pattern = "28",
}

tile{
  layer = 0,
  x = 16,
  y = 128,
  width = 16,
  height = 16,
  pattern = "28",
}

tile{
  layer = 0,
  x = 80,
  y = 112,
  width = 16,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 80,
  y = 64,
  width = 16,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 80,
  y = 16,
  width = 16,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 144,
  y = 16,
  width = 16,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 144,
  y = 64,
  width = 16,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 144,
  y = 112,
  width = 16,
  height = 16,
  pattern = "34",
}

tile{
  layer = 0,
  x = 112,
  y = 48,
  width = 16,
  height = 16,
  pattern = "59",
}

destination{
  name = "destination",
  layer = 0,
  x = 120,
  y = 173,
  direction = 1,
}

teletransporter{
  layer = 0,
  x = -16,
  y = 80,
  width = 16,
  height = 16,
  transition = "scrolling",
  destination_map = "G2",
  destination = "_side",
}

teletransporter{
  layer = 0,
  x = 240,
  y = 80,
  width = 16,
  height = 16,
  transition = "scrolling",
  destination_map = "G4",
  destination = "_side",
}

chest{
  layer = 0,
  x = 120,
  y = 61,
  treasure_name = "sword",
  treasure_savegame_variable = "possession_sword",
  sprite = "entities/chest",
}

